id,SurveyId,HAEntityId,NPI_Number,ServiceType
83399,57179,891677,1952333205,Hospital
83400,57179,891678,1396778197,Hospital
83401,57179,891679,1588697296,Hospital
83402,57179,891680,1720019995,Hospital
83403,57179,891681,1700817756,Hospital
83404,57179,891682,1700801909,Hospital
83405,57179,891683,1992736599,Hospital
83406,57179,891684,1821026816,Hospital
83407,57179,891685,1265469605,Hospital
83408,57179,891686,1184654923,Hospital
83409,57179,891687,1659313906,Hospital
83410,57179,891688,1649200601,Hospital
83412,57179,891690,1962472431,Hospital
83413,57179,891691,1972709970,Hospital
83414,57179,891692,1174615330,Hospital
83415,57179,891693,1427472463,HOSPITAL
83416,57179,891694,1447239785,Hospital
83417,57179,891695,1558446617,Hospital
83418,57179,891695,1992880058,Hospital
83419,57179,891695,1982789046,Hospital
83420,57179,891695,1396835138,Hospital
83421,57179,891695,1225113376,Hospital
83422,57179,891695,1467537506,Hospital
83423,57179,891695,1649355702,Hospital
83424,57179,891695,1801971965,Hospital
83425,57179,891695,1700961869,Hospital
83426,57179,891696,1609951763,Hospital
83427,57179,891696,1518042670,Hospital
83428,57179,891696,1790860856,Hospital
83429,57179,891696,1992883086,Hospital
83430,57179,891697,1386721041,Hospital
83431,57179,891697,1750454344,Hospital
83432,57179,891698,1497843940,Hospital
83433,57179,891698,1396833844,Hospital
83434,57179,891698,1952575789,Hospital
83435,57179,891699,1053403220,Hospital
83436,57179,891699,1003170960,Hospital
83437,57179,891700,1144312430,Hospital
83438,57179,891700,1770673535,Hospital
83439,57179,891700,1689764441,Hospital
83440,57179,891700,1154571354,Hospital
83441,57179,891701,1215929864,Hospital
83442,57179,891701,1417045980,Hospital
83443,57179,891701,1629166194,Hospital
83444,57179,891701,1497845259,Hospital
83445,57179,891701,1114079019,Hospital
83446,57179,891701,1841453644,Hospital
83447,57179,891702,1366532228,Hospital
83451,57179,891704,1063442770,Hospital
83452,57179,891705,1912937624,Hospital
83455,57179,891707,1326078288,Hospital
83459,57179,891709,1104856095,Hospital
83460,57179,891710,1457382483,Hospital
83461,57179,891710,1932134384,Hospital
83462,57179,891711,1932131489,Hospital
83463,57179,891712,1215969787,Hospital
83464,57179,891713,1639101116,Hospital
83468,57179,891715,1952326977,Hospital
83469,57179,891716,1811929151,Hospital
83470,57179,891717,1326022765,Hospital
83471,57179,891718,1275863904,Hospital
83472,57179,891718,1023316304,Hospital
83473,57179,891718,1033497110,Hospital
83474,57179,891718,1346325875,Hospital
83475,57179,891718,1336364975,Hospital
83476,57179,891718,1770568123,Hospital
83477,57180,892071,1669530069,Hospital
82509,57180,887497,1336110287,Hospital
82510,57180,887497,1447456637,Hospital
82528,57180,887512,1356313464,Hospital
82532,57180,887516,1659590123,Hospital
82533,57180,887516,1528039039,Hospital
82535,57180,887518,1891768099,Hospital
82600,57180,887573,1083685622,Hospital
83513,57182,892286,1013954437,Hospital
83514,57183,892292,1053329581,Hospital
83515,57184,892296,1639140015,Hospital
83516,57184,892297,1851362263,Hospital
83517,57184,892298,1073584058,Hospital
83518,57184,892299,1154392090,Hospital
83519,57184,892300,1255302923,Hospital
83520,57184,892301,1346247962,Hospital
83521,57184,892302,1780655332,Hospital
83522,57184,892302,1235345893,Hospital
83524,57184,892304,1407827157,Hospital
83525,57184,892305,1881665594,Hospital
83526,57184,892305,1891075446,Hospital
83527,57184,892306,1124090659,Hospital
83529,57184,892308,1710958228,Hospital
83530,57184,892309,1063484483,Hospital
83531,57184,892310,1447221312,Hospital
83532,57184,892311,1538357611,Hospital
83533,57184,892311,1851362669,Hospital
83534,57184,892312,1811912009,Hospital
83535,57184,892313,1396766267,Hospital
83536,57184,892314,1710901178,Hospital
83537,57184,892315,1265540488,Hospital
83538,57184,892316,1639120694,Hospital
83539,57184,892317,1891766317,Hospital
83540,57184,892318,1831160423,Hospital
83541,57184,892319,1568413573,Hospital
83542,57184,892320,1275588782,Hospital
83545,57184,892323,1396716643,Hospital
83546,57184,892324,1750353041,Hospital
83547,57184,892325,1780655670,Hospital
83548,57184,892326,1356312243,Hospital
83549,57184,892326,1700031846,Hospital
83550,57184,892327,1083685986,Hospital
83551,57184,892328,1316279003,Hospital
83552,57184,892328,1043581044,Hospital
83553,57184,892329,1538101688,Hospital
83556,57185,892416,1053381483,Hospital
83557,57185,892416,1821017765,Hospital
83558,57185,892416,1285654483,Hospital
83559,57186,892419,1831128602,Hospital
83562,57189,892515,1730184342,Hospital
83563,57189,892516,1114908001,Hospital
83564,57189,892517,1457319154,Hospital
83565,57189,892518,1326041229,Hospital
83566,57189,892519,1407067978,Hospital
83567,57189,892519,1730370560,Hospital
83568,57189,892519,1629057302,Hospital
83569,57189,892519,1043392244,Hospital
83570,57189,892520,1306800602,Hospital
83571,57189,892521,1851477913,Hospital
83572,57189,892522,1205850690,Hospital
83573,57189,892522,1336155985,Hospital
83574,57189,892523,1649246877,Hospital
83575,57189,892524,1205811221,Hospital
83576,57189,892524,1851335293,Hospital
83577,57189,892525,1326057076,Hospital
83578,57189,892526,1205818481,Hospital
83579,57189,892526,1265414015,Hospital
83580,57189,892526,1487637591,Hospital
83581,57189,892526,1184606923,Hospital
83582,57189,892527,1003910217,Hospital
83583,57189,892527,1912001124,Hospital
83584,57189,892527,1447352323,Hospital
83585,57189,892527,1194829309,Hospital
83586,57189,892528,1285819672,Hospital
83587,57189,892528,1295910784,Hospital
83588,57189,892528,1740465137,Hospital
83589,57189,892528,1659556041,Hospital
83590,57189,892528,1366772675,Hospital
83591,57189,892528,1346540978,Hospital
83592,57189,892528,1164429908,Hospital
83593,57189,892529,1336150028,Hospital
83594,57189,892529,1053348532,Hospital
83595,57190,892694,1306933940,Hospital
83596,57190,892694,1053373480,Hospital
83597,57190,892695,1134252133,Hospital
83598,57190,892695,1801851258,Hospital
83599,57191,892722,1407828429,Hospital
83600,57191,892722,1467672667,Hospital
83601,57191,892722,1477762748,Hospital
83602,57191,892722,1396900650,Hospital
83603,57192,892730,1962562561,Hospital
83604,57192,892730,1871653477,Hospital
83605,57192,892730,1821007881,Hospital
83606,57192,892730,1114944873,Hospital
83607,57192,892730,1750390134,Hospital
83608,57192,892730,1306855366,Hospital
83609,57192,892730,1659382455,Hospital
83610,57192,892730,1043392855,Hospital
83611,57192,892730,1053471656,Hospital
83612,57192,892731,1225047699,Hospital
83613,57192,892731,1023028677,Hospital
83614,57192,892731,1558411983,Hospital
83615,57192,892731,1639218936,Hospital
83616,57192,892732,1619069440,Hospital
83617,57192,892732,1396833778,Hospital
83618,57192,892732,1104909837,Hospital
83619,57192,892732,1013090745,Hospital
83620,57192,892732,1922174747,Hospital
83621,57192,892733,1790795359,Hospital
83622,57192,892733,1760616833,Hospital
83623,57192,892733,1285644823,Hospital
83624,57192,892733,1750445607,Hospital
83625,57192,892734,1194734798,Hospital
83626,57192,892734,1992715510,Hospital
83627,57192,892734,1114937737,Hospital
83628,57192,892734,1659381275,Hospital
83629,57192,892734,1942364898,Hospital
83630,57192,892735,1225048838,Hospital
83631,57192,892735,1134139744,Hospital
83632,57192,892735,1417967050,Hospital
83633,57192,892735,1952465890,Hospital
83634,57192,892736,1164595864,Hospital
83635,57192,892736,1164426896,Hospital
83636,57192,892736,1194889485,Hospital
83637,57192,892736,1053476556,Hospital
83638,57192,892737,1295724193,Hospital
83639,57192,892737,1407976152,Hospital
83640,57192,892737,1992853923,Hospital
83641,57192,892737,1184772113,Hospital
83642,57192,892737,1386792315,Hospital
83643,57192,892737,1942345467,Hospital
83644,57192,892737,1245394527,Hospital
83645,57192,892738,1174521124,Hospital
83646,57192,892738,1235137118,Hospital
83647,57192,892738,1487604179,Hospital
83648,57192,892738,1497831655,Hospital
83649,57192,892738,1588662357,Hospital
83650,57192,892738,1649278730,Hospital
83651,57192,892739,1477538312,Hospital
83652,57192,892740,1952311508,Hospital
83653,57192,892740,1497831739,Hospital
83654,57192,892740,1285741900,Hospital
83655,57192,892740,1902969488,Hospital
83656,57192,892740,1659435501,Hospital
83657,57192,892740,1134301021,Hospital
83658,57192,892741,1225323983,Hospital
83659,57192,892742,1487647590,Hospital
83660,57192,892742,1538207394,Hospital
83661,57192,892743,1447414586,Hospital
83662,57192,892744,1881695146,Hospital
83663,57192,892744,1255455085,Hospital
83664,57192,892744,1639143084,Hospital
83665,57192,892744,1225004047,Hospital
83666,57192,892744,1568526135,Hospital
83667,57192,892745,1649306754,Hospital
83668,57192,892746,1770573222,Hospital
83669,57192,892746,1633498889,Hospital
83670,57192,892746,1295033298,Hospital
83671,57192,892746,1922363944,Hospital
83672,57192,892747,1609801976,Hospital
83673,57192,892747,1740365097,Hospital
83674,57192,892748,1609816198,Hospital
83675,57192,892748,1912082272,Hospital
83676,57192,892749,1740298017,Hospital
83523,57192,892303,1144291840,Hospital
83528,57192,892307,1467424820,Hospital
83677,57193,893388,1497913321,Hospital
83678,57193,893388,1568629046,Hospital
83679,57193,893388,1699756445,Hospital
83680,57193,893388,1750548236,Hospital
83681,57193,893388,1760649172,Hospital
83682,57193,893388,1922266857,Hospital
83683,57194,893417,1467539494,Hospital
83684,57194,893417,1497913529,Hospital
83685,57194,893417,1598703019,Hospital
83686,57195,893425,1013959972,Hospital
83687,57195,893425,1093869794,Hospital
83688,57195,893425,1093899288,Hospital
83689,57195,893425,1114964947,Hospital
83690,57195,893425,1184781452,Hospital
83691,57195,893425,1205092186,Hospital
83692,57195,893425,1265579320,Hospital
83693,57195,893425,1336152073,Hospital
83694,57195,893425,1376567727,Hospital
83695,57195,893425,1376681239,Hospital
83696,57195,893425,1386700557,Hospital
83697,57195,893425,1588737191,Hospital
83698,57195,893425,1598862880,Hospital
83699,57195,893425,1639338221,Hospital
83700,57195,893425,1659545424,Hospital
83701,57195,893425,1922267517,Hospital
83702,57195,893425,1225033020,Hospital
83703,57195,893426,1174601397,Hospital
83704,57195,893427,1104857119,Hospital
83705,57196,893452,1265539498,Hospital
83706,57196,893452,1295823524,Hospital
83707,57196,893453,1225239528,Hospital
83708,57196,893453,1306925540,Hospital
83709,57196,893453,1376615740,Hospital
83710,57196,893453,1669420063,Hospital
83711,57196,893454,1902865389,Hospital
83712,57196,893454,1538122577,Hospital
83713,57196,893454,1619167400,Hospital
83714,57196,893454,1881654259,Hospital
83715,57196,893455,1730264128,Hospital
83716,57196,893455,1780760769,Hospital
83717,57196,893456,1538244918,Hospital
83718,57196,893457,1447231956,Hospital
83719,57196,893457,1669452967,Hospital
83720,57196,893457,1467448928,Hospital
83721,57196,893458,1457553042,Hospital
83722,57196,893458,1568452290,Hospital
83723,57196,893459,1174761233,Hospital
83724,57196,893459,1497798847,Hospital
83725,57197,893619,1992736649,Hospital
83726,57197,893620,1205845567,Hospital
83727,57197,893621,1144324740,Hospital
83728,57197,893621,1235233834,Hospital
83729,57197,893621,1417991316,Hospital
83730,57197,893621,1730283326,Hospital
83731,57197,893622,1578627196,Hospital
83732,57197,893623,1033291927,Hospital
83733,57197,893624,1851327563,Hospital
83734,57197,893625,1184645434,Hospital
83735,57197,893625,1578600961,Hospital
83736,57197,893625,1750428140,Hospital
83737,57197,893626,1770668568,Hospital
83738,57197,893627,1831296052,Hospital
83739,57197,893628,1477637759,Hospital
83740,57197,893629,1639363054,Hospital
83741,57197,893629,1689697633,Hospital
83742,57197,893629,1689721318,Hospital
83743,57197,893629,1912938606,Hospital
83744,57197,893630,1639111057,Hospital
83745,57197,893631,1295824001,Hospital
83746,57197,893631,1467537886,Hospital
83747,57197,893632,1538199617,Hospital
83748,57197,893633,1063602092,Hospital
83749,57197,893633,1740467059,Hospital
83750,57197,893633,1790706901,Hospital
83751,57197,893634,1578770558,Hospital
83752,57197,893634,1134336118,Hospital
83753,57197,893634,1669689642,Hospital
83754,57197,893634,1174571129,Hospital
83755,57197,893635,1841245594,Hospital
83756,57197,893636,1790793651,Hospital
83757,57197,893637,1558369355,Hospital
83758,57197,893637,1043375306,Hospital
83759,57197,893639,1710067376,Hospital
83760,57197,893639,1982784534,Hospital
83761,57197,893640,1417037045,Hospital
83762,57197,893641,1770651515,Hospital
83763,57197,893642,1205816725,Hospital
83764,57197,893643,1659348506,Hospital
83765,57197,893644,1427093962,Hospital
83766,57197,893645,1225066327,Hospital
83767,57197,893646,1285704692,Hospital
83768,57197,893646,1376614040,Hospital
83769,57197,893646,1679644330,Hospital
83770,57197,893646,1841361276,Hospital
83771,57197,893646,1891869798,Hospital
83772,57197,893647,1225067101,Hospital
83773,57197,893647,1043479918,Hospital
83774,57197,893647,1669417838,Hospital
83775,57197,893648,1134154578,Hospital
83776,57197,893648,1720280928,Hospital
83777,57197,893648,1841261104,Hospital
83778,57197,893649,1063517472,Hospital
83779,57197,893649,1780658443,Hospital
83780,57197,893650,1861682841,Hospital
83781,57197,893650,1093748642,Hospital
83782,57197,893651,1053356352,Hospital
83783,57197,893652,1831132133,Hospital
83784,57197,893653,1285662981,Hospital
83785,57197,893654,1245244276,Hospital
83786,57197,893654,1700815347,Hospital
83787,57197,893654,1730297078,Hospital
83788,57197,893654,1922291509,Hospital
83789,57197,893654,1992761985,Hospital
83790,57197,893655,1346209137,Hospital
83791,57197,893656,1053316844,Hospital
83792,57197,893657,1730207267,Hospital
83793,57197,893657,1861486698,Hospital
83794,57197,893658,1427002070,Hospital
83795,57197,893658,1639197395,Hospital
83796,57197,893658,1710319413,Hospital
83797,57197,893659,1043204316,Hospital
83798,57197,893660,1255419651,Hospital
83799,57197,893660,1518136555,Hospital
83800,57197,893660,1699862821,Hospital
83801,57197,893661,1295738896,Hospital
83802,57197,893662,1235134024,Hospital
83803,57197,893662,1629238506,Hospital
83804,57197,893663,1700904802,Hospital
83805,57197,893663,1730173550,Hospital
83806,57197,893664,1124023015,Hospital
83807,57197,893664,1700987187,Hospital
83808,57197,893664,1215064704,Hospital
83809,57197,893665,1780686931,Hospital
83810,57197,893666,1871556621,Hospital
83811,57197,893667,1225361181,Hospital
83812,57197,893668,1891891792,Hospital
83813,57197,893669,1659371870,Hospital
83814,57197,893670,1386636355,Hospital
83815,57197,893671,1376521575,Hospital
83816,57197,893672,1831170232,Hospital
83817,57197,893672,1225141104,Hospital
83818,57197,893673,1619918497,Hospital
83819,57197,893673,1649435371,Hospital
83820,57197,893673,1417117185,Hospital
83821,57197,893673,1730166224,Hospital
83822,57197,893674,1881885176,Hospital
83823,57197,893674,1497701106,Hospital
83824,57197,893675,1811982911,Hospital
83825,57197,893676,1801837539,Hospital
83826,57197,893677,1043267727,Hospital
83827,57197,893677,1013234723,Hospital
83828,57197,893678,1508815333,Hospital
83829,57197,893679,1497816557,Hospital
83830,57197,893679,1871713495,Hospital
83831,57197,893679,1407833486,Hospital
83832,57197,893679,1245382860,Hospital
83833,57197,893680,1083711691,Hospital
83834,57197,893680,1326304486,Hospital
83835,57197,893681,1932123569,Hospital
83836,57197,893683,1093714073,Hospital
83837,57197,893684,1760426969,Hospital
83838,57197,893685,1528009511,Hospital
83839,57197,893686,1306961537,Hospital
83840,57197,893686,1942241955,Hospital
83841,57197,893687,1700827896,Hospital
83354,57197,891650,1295710580,Hospital
83842,57198,894221,1427055821,Hospital
83843,57198,894223,1932194222,Hospital
83846,57200,894322,1003981549,Hospital
83847,57201,894368,1306857974,Hospital
83848,57201,894368,1518978667,Hospital
83849,57201,894369,1619985942,Hospital
83850,57201,894370,1164430567,Hospital
83851,57201,894371,1801800594,Hospital
83852,57201,894371,1497763262,Hospital
83853,57201,894371,1225046006,Hospital
83854,57201,894372,1932112125,Hospital
83855,57201,894372,1841203031,Hospital
83856,57201,894372,1285055319,Hospital
83857,57201,894373,1689688988,Hospital
83858,57201,894373,1578981726,Hospital
83859,57201,894374,1720096092,Hospital
83860,57201,894375,1386651297,Hospital
83861,57201,894376,1922012350,Hospital
83862,57201,894376,1710052501,Hospital
83863,57201,894377,1720211378,Hospital
83864,57201,894378,1306176839,Hospital
83865,57201,894379,1083611644,Hospital
83866,57201,894379,1598829459,Hospital
83867,57201,894380,1659360196,Hospital
83868,57201,894381,1912249590,Hospital
83869,57201,894382,1366465866,Hospital
83870,57201,894383,1265482467,Hospital
83871,57201,894384,1518170893,Hospital
83872,57201,894384,1740400290,Hospital
83873,57201,894384,1790999001,Hospital
83874,57201,894384,1891709192,Hospital
83876,57202,894770,1205089026,Hospital
83877,57202,894770,1033187182,Hospital
83878,57202,894771,1740447945,Hospital
83879,57202,894771,1811929359,Hospital
83880,57202,894772,1265468946,Hospital
83881,57202,894773,1881688976,Hospital
83882,57202,894774,1487656964,Hospital
83883,57202,894774,1487656054,Hospital
83884,57202,894775,1487854675,Hospital
83885,57202,894775,1396747960,Hospital
83886,57202,894776,1154455657,Hospital
83887,57202,894776,1558303636,Hospital
83888,57202,894776,1851347835,Hospital
83889,57202,894776,1295777324,Hospital
83890,57202,894776,1962527309,Hospital
83891,57202,894777,1730134123,Hospital
83892,57202,894778,1720037799,Hospital
83893,57202,894778,1619050549,Hospital
83894,57202,894778,1053718361,Hospital
83895,57202,894779,1831123942,Hospital
83896,57202,894779,1588863534,Hospital
83897,57202,894779,1952338444,Hospital
83898,57202,894780,1578550174,Hospital
83899,57202,894780,1295833218,Hospital
83900,57202,894781,1861488579,Hospital
83901,57202,894782,1699752923,Hospital
83902,57202,894783,1720096597,Hospital
83903,57202,894783,1295735397,Hospital
83904,57202,894783,1568705267,Hospital
83905,57202,894784,1801896915,Hospital
83906,57202,894784,1528301900,Hospital
83907,57202,894785,1083622120,Hospital
83908,57202,894785,1548230279,Hospital
83909,57202,894785,1013987742,Hospital
83910,57202,894785,1083684716,Hospital
83911,57202,894785,1619957925,Hospital
83912,57202,894786,1750491247,Hospital
83913,57202,894786,1427263250,Hospital
83914,57202,894787,1437322377,Hospital
83915,57202,894787,1790712131,Hospital
83916,57202,894788,1992721161,Hospital
83917,57202,894789,1861690364,Hospital
83918,57202,894790,1497799597,Hospital
83919,57202,894791,1447214788,Hospital
83920,57202,894792,1538225032,Hospital
83921,57202,894792,1801152566,Hospital
83922,57202,894793,1821020421,Hospital
83923,57202,894793,1972718427,Hospital
83924,57202,894793,1083986129,Hospital
83925,57202,894794,1760471759,Hospital
83926,57202,894794,1649307489,Hospital
83927,57202,894795,1659546729,Hospital
83928,57202,894795,1699748996,Hospital
83929,57202,894795,1164528634,Hospital
83930,57202,894796,1225241375,Hospital
83931,57202,894796,1508928151,Hospital
83932,57202,894796,1477809507,Hospital
83933,57202,894797,1295891679,Hospital
83934,57202,894797,1699778001,Hospital
83935,57202,894797,1760545487,Hospital
83936,57202,894797,1821313917,Hospital
83937,57202,894798,1255334678,Hospital
83938,57202,894799,1255346961,Hospital
83939,57202,894800,1831190958,Hospital
83940,57202,894801,1659375673,Hospital
83941,57202,894802,1225022064,Hospital
83942,57202,894803,1083669683,Hospital
83943,57202,894804,1659538858,Hospital
83944,57202,894805,1336328244,Hospital
83945,57202,894806,1851396576,Hospital
83946,57202,894807,1962407460,Hospital
83947,57202,894808,1356410351,Hospital
83948,57202,894808,1588817225,Hospital
83949,57202,894808,1598756710,Hospital
83950,57202,894809,1114998705,Hospital
83951,57202,894809,1841261435,Hospital
83952,57202,894809,1770554362,Hospital
83953,57202,894809,1023089612,Hospital
83954,57202,894809,1871501916,Hospital
83955,57202,894810,1417965559,Hospital
83956,57202,894810,1083694277,Hospital
83957,57202,894810,1801866546,Hospital
83958,57202,894811,1053398099,Hospital
83959,57202,894812,1699777458,Hospital
82263,57202,885868,1205833985,Hospital
82264,57202,885868,1508895079,Hospital
83960,57203,894944,1194784751,Hospital
83961,57203,894945,1306988175,Hospital
83962,57203,894945,1336190651,Hospital
83963,57203,894945,1841337805,Hospital
83964,57203,894946,1679536809,Hospital
83965,57203,894946,1053491795,Hospital
83966,57203,894946,1871673517,Hospital
83967,57203,894947,1528163912,Hospital
83968,57203,894947,1336311042,Hospital
83969,57203,894947,1174660120,Hospital
83970,57203,894947,1942440631,Hospital
83971,57203,894947,1124204094,Hospital
83972,57203,894948,1124016696,Hospital
83973,57203,894949,1184642035,Hospital
83974,57203,894949,1669565180,Hospital
83975,57203,894950,1669431219,Hospital
83976,57203,894951,1780674671,Hospital
83977,57203,894951,1124374079,Hospital
83978,57203,894952,1992701825,Hospital
83979,57203,894953,1770589533,Hospital
83980,57203,894954,1598761355,Hospital
83981,57203,894954,1912231077,Hospital
85730,57203,907678,1851533632,Hospital
85731,57203,907678,1720228687,Hospital
85732,57203,907678,1720099286,Hospital
85733,57203,907678,1194976035,Hospital
85734,57203,907679,1891706271,Hospital
85735,57203,907679,1780739979,Hospital
83984,57204,895080,1932208576,Hospital
83985,57204,895080,1326092404,Hospital
83986,57204,895080,1902905102,Hospital
83987,57204,895081,1093712655,Hospital
83988,57204,895081,1467643734,Hospital
83989,57204,895081,1346381266,Hospital
83990,57204,895081,1770789752,Hospital
83991,57204,895082,1497797088,Hospital
83992,57204,895083,1144247982,Hospital
83993,57204,895084,1396746228,Hospital
83994,57204,895084,1568463289,Hospital
83995,57204,895085,1578620316,Hospital
83996,57204,895085,1619911104,Hospital
83997,57204,895086,1780628354,Hospital
83998,57204,895087,1114974029,Hospital
83999,57204,895087,1740312552,Hospital
84000,57204,895088,1114195617,Hospital
84001,57204,895088,1700054582,Hospital
84002,57204,895088,1750353462,Hospital
84003,57204,895089,1619969219,Hospital
79457,57204,861579,1962446385,Hospital
84006,57206,895978,1689736282,Hospital
84007,57208,896028,1194789818,Hospital
84008,57208,896028,1679625511,Hospital
84009,57208,896029,1609830173,Hospital
84010,57208,896029,1477798023,Hospital
84011,57208,896029,1609963479,Hospital
84012,57208,896030,1710941356,Hospital
84013,57208,896030,1710944616,Hospital
84014,57208,896031,1578527172,Hospital
84015,57208,896031,1497712335,Hospital
84016,57208,896032,1053375576,Hospital
84017,57208,896032,1952453649,Hospital
84018,57208,896032,1225125859,Hospital
84019,57208,896032,1902184765,Hospital
84020,57208,896033,1316901937,Hospital
84021,57208,896034,1114981768,Hospital
84022,57208,896034,1346207909,Hospital
84023,57208,896035,1386699353,Hospital
84024,57208,896036,1801805502,Hospital
84025,57208,896037,1780648352,Hospital
84026,57208,896038,1346204955,Hospital
84027,57208,896039,1396709978,Hospital
84028,57208,896039,1013974922,Hospital
84029,57208,896039,1619934551,Hospital
84030,57208,896040,1558325001,Hospital
84031,57208,896041,1801042205,Hospital
81163,57208,878070,1124155809,Hospital
81164,57208,878070,1528289592,Hospital
81165,57208,878070,1710909585,Hospital
81167,57208,878072,1831174804,Hospital
81168,57208,878072,1205112539,Hospital
81169,57208,878073,1619918075,Hospital
81170,57208,878074,1154449288,Hospital
81171,57208,878074,1154455418,Hospital
81172,57208,878074,1346374600,Hospital
81173,57208,878074,1427099142,Hospital
81174,57208,878074,1528186657,Hospital
81175,57208,878074,1619095742,Hospital
81176,57208,878074,1659490241,Hospital
81177,57208,878074,1851508816,Hospital
81178,57208,878074,1073647871,Hospital
81179,57208,878074,1275667867,Hospital
84032,57209,896288,1780769257,Hospital
84033,57209,896289,1861577306,Hospital
84034,57209,896289,1811072341,Hospital
84035,57209,896290,1124103650,Hospital
84036,57209,896291,1871884031,Hospital
84037,57209,896292,1962580803,Hospital
84038,57209,896293,1922177997,Hospital
84039,57209,896294,1972688471,Hospital
84040,57209,896295,1639254121,Hospital
84041,57209,896297,1629240577,Hospital
84042,57209,896297,1780768416,Hospital
84043,57209,896298,1164507752,Hospital
84044,57209,896299,1528143088,Hospital
84045,57209,896300,1063441269,Hospital
84046,57209,896301,1376621235,Hospital
84047,57209,896303,1558446021,Hospital
84048,57209,896304,1447335146,Hospital
84049,57209,896305,1134204720,Hospital
84050,57209,896306,1043395742,Hospital
84051,57209,896307,1447337449,Hospital
84052,57209,896308,1295905255,Hospital
84053,57209,896309,1497983936,Hospital
84054,57209,896310,1619061660,Hospital
84055,57209,896310,1215247978,Hospital
84056,57209,896311,1568578110,Hospital
84057,57209,896311,1568546711,Hospital
84058,57209,896311,1205146289,Hospital
84059,57209,896312,1558369694,Hospital
84060,57209,896312,1689984668,Hospital
84061,57209,896313,1144373317,Hospital
84062,57209,896313,1013227099,Hospital
84063,57209,896314,1003892563,Hospital
84064,57209,896315,1154656817,Hospital
84065,57209,896316,1356559991,Hospital
84066,57209,896317,1013993559,Hospital
84067,57209,896318,1093715609,Hospital
84068,57209,896319,1033270426,Hospital
84069,57209,896319,1801872379,Hospital
84070,57209,896320,1265612188,Hospital
84071,57209,896321,1972589000,Hospital
84074,57209,896323,1225035462,Hospital
84075,57209,896324,1770721508,Hospital
84076,57209,896325,1851695019,Hospital
84078,57209,896327,1699844654,Hospital
84080,57209,896329,1447320676,Hospital
84081,57209,896330,1609954551,Hospital
84082,57209,896331,1811075484,Hospital
84083,57209,896332,1285626020,Hospital
84085,57209,896334,1720088412,Hospital
84086,57209,896335,1164619607,Hospital
84087,57209,896336,1831313899,Hospital
84088,57209,896338,1578632568,Hospital
84089,57209,896339,1427311356,Hospital
84090,57209,896341,1558369249,Hospital
84091,57209,896342,1033115605,Hospital
84092,57209,896344,1063412666,Hospital
84093,57209,896345,1194978940,Hospital
84094,57209,896345,1316306178,Hospital
84095,57209,896346,1851476139,Hospital
84096,57209,896347,1942385224,Hospital
84097,57209,896348,1306921929,Hospital
84098,57209,896349,1992880512,Hospital
84099,57209,896350,1558430520,Hospital
84100,57209,896351,1306918040,Hospital
84101,57209,896351,1235333089,Hospital
84102,57209,896352,1881772713,Hospital
84103,57209,896353,1598834566,Hospital
84104,57209,896354,1861577439,Hospital
84105,57209,896355,1801974340,Hospital
84106,57209,896356,1528143179,Hospital
84108,57209,896358,1366529364,Hospital
84109,57209,896359,1578648028,Hospital
84110,57209,896360,1174692156,Hospital
84111,57209,896360,1659440634,Hospital
84112,57209,896361,1427127463,Hospital
84113,57209,896363,1033294723,Hospital
84114,57209,896364,1366520884,Hospital
84115,57209,896364,1164500674,Hospital
84116,57209,896366,1942379912,Hospital
84117,57209,896367,1043389034,Hospital
84118,57209,896367,1700955796,Hospital
84119,57209,896368,1871678334,Hospital
84120,57209,896368,1679658132,Hospital
84121,57209,896370,1710062393,Hospital
84122,57209,896370,1396820973,Hospital
79591,57211,862642,1740268846,Hospital
84123,57213,896987,1558364802,Hospital
84124,57213,896988,1134164924,Hospital
84125,57213,896989,1447303227,Hospital
84126,57213,896990,1124073879,Hospital
84127,57214,897108,1124158282,Hospital
84128,57214,897108,1922039320,Hospital
84129,57214,897108,1972741577,Hospital
84130,57215,897121,1053488387,Hospital
84131,57215,897121,1497939623,Hospital
84132,57215,897122,1265478291,Hospital
84133,57215,897123,1346224391,Hospital
84134,57215,897123,1750459632,Hospital
84135,57215,897123,1982828273,Hospital
84136,57215,897124,1144381054,Hospital
84137,57215,897124,1184785099,Hospital
84138,57215,897124,1336119338,Hospital
84139,57215,897124,1659433175,Hospital
84140,57215,897124,1710049952,Hospital
84141,57215,897124,1801958764,Hospital
84142,57215,897125,1003939190,Hospital
84143,57215,897125,1972549228,Hospital
84144,57215,897126,1952379547,Hospital
84145,57215,897126,1548364615,Hospital
84146,57215,897127,1245222306,Hospital
84147,57215,897127,1710081039,Hospital
84148,57215,897127,1306940622,Hospital
84149,57215,897127,1881705853,Hospital
84150,57215,897127,1104921238,Hospital
84151,57215,897127,1801994744,Hospital
84152,57215,897127,1528118981,Hospital
84153,57215,897127,1316043797,Hospital
84154,57215,897127,1831293984,Hospital
84155,57215,897127,1225134604,Hospital
84156,57215,897127,1184729535,Hospital
84157,57215,897127,1912001132,Hospital
84158,57220,897204,1437188216,Hospital
84159,57221,897366,1740230549,Hospital
84160,57221,897366,1245322932,Hospital
84161,57221,897367,1740383074,Hospital
84162,57221,897367,1922001015,Hospital
84163,57221,897368,1437112687,Hospital
84164,57221,897368,1417013103,Hospital
84165,57221,897369,1407887193,Hospital
